Dates,CLOSE_SPY,OPEN,HIGH,LOW,VOLUME,CLOSE_GLD,CLOSE_FXY,CLOSE_T10Y2Y,CLOSE_TED,CLOSE_USO,CLOSE_UUP,CLOSE_VIX,CLOSE_VWO
2014-06-10,195.6,195.33,195.64,195,57129441,121.39,95.26,2.2,0.19,38.28,21.59,10.99,43.8
2014-06-11,194.92,194.9,195.12,194,68772477,121.41,95.54,2.2003,0.19,38.25,21.59,11.6,43.65
2014-06-12,193.54,194.65,194.8,193,106350203,122.64,95.91,2.1864,0.19,39.08,21.54,12.56,43.45
2014-06-13,194.13,193.9,194.32,193,82017281,122.96,95.61,2.1764,0.19,39.12,21.54,12.18,43.61
2014-06-16,194.29,193.89,194.7,194,87424328,122.42,95.7499,2.1808,0.19,39.17,21.48,12.65,43.33
2014-06-17,194.83,194.02,194.97,194,84833883,122.28,95.48,2.2114,0.19,38.99,21.54,12.06,43.36
2014-06-18,196.255,194.83,196.37,194,105266797,122.67,95.61,2.2173,0.2,39.01,21.47,10.61,43.86
2014-06-19,196.48,196.43,196.6,196,85928922,126.94,95.62,2.242,0.21,39.13,21.43,10.62,43.59
2014-06-20,195.94,196.03,196.104,196,100587102,126.5,95.48,2.2653,0.21,39.32,21.44,10.85,43.61
2014-06-23,195.88,195.97,196.05,196,70611484,126.85,95.68,2.2619,0.2,39.16,21.4,10.98,43.41
2014-06-24,194.7,195.53,196.5,194,96236922,126.98,95.67,2.2723,0.2,39.09,21.42,12.13,42.93
2014-06-25,195.58,194.25,195.781,194,82781914,126.99,95.7089,2.2623,0.2,39.29,21.4,11.59,43.11
2014-06-26,195.44,195.61,195.63,194,84311820,126.73,95.87,2.2563,0.19,38.97,21.41,11.63,43.09
2014-06-27,195.82,194.98,195.88,195,71453617,126.66,96.14,2.2556,0.2,38.98,21.34,11.26,43.2
2014-06-30,195.72,195.7,196.165,196,70504234,128.04,96.25,2.2439,0.19,38.88,21.26,11.57,43.13
2014-07-01,197.03,196.19,197.63,196,90470117,127.7,96,2.2366,0.21,38.86,21.27,11.15,43.52
2014-07-02,197.23,197.05,197.48,197,52474832,127.7,95.77,2.2409,0.21,38.4,21.31,10.82,43.78
2014-07-03,198.2,197.79,198.29,198,52938832,127.16,95.35,2.2612,0.22,38.25,21.39,10.32,44.01
2014-07-07,197.51,197.82,197.98,197,61696449,127.02,95.7,2.2523,0.19,38.17,21.4,11.33,44.1
2014-07-08,196.24,197.15,197.22,196,108142602,127.07,96.01,2.2424,0.2,38.18,21.39,11.98,43.91
2014-07-09,197.12,196.73,197.295,196,72992320,127.84,95.94,2.2633,0.2,37.69,21.34,11.65,44.17
2014-07-10,196.34,195.22,196.86,195,99040406,128.54,96.2,2.2633,0.21,37.9,21.37,12.59,43.9
2014-07-11,196.61,196.22,196.75,196,64243406,128.78,96.16,2.2648,0.21,37.16,21.38,12.08,43.98
2014-07-14,197.6,197.61,197.86,197,58657922,125.72,95.96,2.2536,0.2,37.32,21.37,11.82,44.32
2014-07-15,197.23,197.72,198.1,196,111346203,124.53,95.85,2.2335,0.21,36.88,21.44,11.96,44.26
2014-07-16,197.96,198.11,198.26,197,80073242,124.97,95.83,2.2144,0.21,37.31,21.49,11,44.4
2014-07-17,195.71,197.35,198.1,195,145398500,127.0899,96.31,2.2147,0.21,37.83,21.48,14.54,43.55
2014-07-18,197.71,196.35,197.91,196,124330398,126.13,96.15,2.2167,0.21,37.72,21.48,12.06,44.23
2014-07-21,197.34,197.09,197.5,196,67591617,126.34,96.14,2.2255,0.2,38.1,21.47,12.81,44.39
2014-07-22,198.2,198.01,198.56,198,67677602,125.74,96.05,2.2158,0.2,37.95,21.54,12.24,44.85
2014-07-23,198.64,198.495,198.85,198,65611828,125.62,95.99,2.2095,0.2,38.16,21.55,11.52,44.86
2014-07-24,198.65,198.83,199.06,198,56888090,124.35,95.75,2.2434,0.21,37.82,21.58,11.84,45.08
2014-07-25,197.72,198.09,198.26,197,76837266,125.791,95.73,2.2701,0.2,37.77,21.62,12.69,44.9
2014-07-28,197.8,197.76,198.09,197,69258789,125.58,95.66,2.2692,0.2,37.64,21.62,12.56,45.14
2014-07-29,196.95,198.17,198.45,197,80466352,125.2,95.47,2.2662,0.22,37.39,21.66,13.28,44.73
2014-07-30,196.98,197.65,197.91,196,104222492,124.83,94.71,2.2711,0.2,36.92,21.71,13.33,44.5
2014-07-31,193.09,195.61,195.78,193,183479391,123.39,94.71,2.2684,0.21,36.315,21.74,16.95,43.72
2014-08-01,192.5,192.56,193.76,192,189260891,124.38,95,2.2511,0.21,36.19,21.71,17.03,43.98
2014-08-04,193.89,192.87,194.3,192,91340484,123.99,95.02,2.2322,0.2,36.48,21.7,15.12,44.475
2014-08-05,192.01,193.1,193.6,191,152690406,123.87,95.01,2.2362,0.21,36.16,21.75,16.87,43.81
2014-08-06,192.07,191.11,192.89,191,94818320,125.67,95.51,2.2337,0.2,35.95,21.72,16.37,43.5
2014-08-07,191.03,192.935,193.13,191,135733406,126.18,95.53,2.2317,0.2,36.16,21.75,16.66,43.3
2014-08-08,193.24,191.46,193.37,191,117014398,126.19,95.44,2.2382,0.21,36.12,21.7,15.77,43.78
2014-08-11,193.795,193.965,194.66,194,74543688,125.96,95.36,2.2438,0.19,36.22,21.71,14.23,44.41
2014-08-12,193.53,193.61,194.15,193,73631641,125.99,95.32,2.2302,0.2,35.99,21.73,14.13,44.42
2014-08-13,194.84,194.29,195.06,194,69046547,126.2,95.15,2.2265,0.19,36.02,21.75,12.9,44.61
2014-08-14,195.76,195.16,195.76,195,57370793,126.31,95.13,2.2233,0.19,35.11,21.74,12.42,44.64
2014-08-18,197.36,196.8,197.45,197,75424359,124.96,95.03,2.1912,0.2,35.06,21.74,12.32,45.04
2014-08-19,198.39,197.84,198.54,197,59134711,124.68,94.68,2.1823,0.2,34.71,21.82,12.21,45.3
2014-08-20,198.92,198.12,199.16,198,72762547,124.22,93.89,2.1739,0.19,34.86,21.92,11.78,45.23
2014-08-21,199.5,199.09,199.76,199,67790688,122.88,93.84,2.1813,0.21,35.09,21.89,11.76,45.19
2014-08-22,199.19,199.34,199.69,199,76107359,123.19,93.72,2.1518,0.21,34.96,21.94,11.47,44.99
2014-08-26,200.33,200.33,200.82,200,47298320,123.35,93.62,2.1552,0.21,35.04,22.02,11.63,45.62
2014-08-27,200.25,200.43,200.57,200,47873711,123.3199,93.77,2.1452,0.19,35.03,21.97,11.78,45.85
2014-08-28,200.14,199.59,200.27,199,58330367,124,93.95,2.1352,0.2,35.32,21.97,12.05,45.43
2014-08-29,200.71,200.45,200.73,200,65906602,123.86,93.61,2.1285,0.2,35.76,22.02,11.98,45.4
2014-09-02,200.61,200.97,200.995,200,72425789,121.65,92.63,2.1569,0.2,34.79,22.09,12.25,45.49
2014-09-03,200.5,201.38,201.41,200,57461738,122.15,93.01,2.1723,0.2,35.55,22.07,12.36,46.25
2014-09-04,200.21,200.84,201.58,200,85236438,121.48,92.58,2.1688,0.2,35.3,22.3,12.64,46.05
2014-09-05,201.11,200.17,201.19,199,102176797,122.06,92.71,2.1606,0.2,34.9,22.3,12.09,46.49
2014-09-11,200.3,199.27,200.33,199,66823562,119.472,90.91,2.1327,0.21,34.69,22.45,12.8,44.87
2014-09-12,199.13,200.1,200.12,199,117478492,118.38,90.72,2.1363,0.21,34.38,22.43,13.31,44.26
2014-09-15,198.981,199.16,199.32,198,76401422,118.64,90.87,2.131,0.21,34.56,22.43,14.12,44.07
2014-09-16,200.48,198.61,200.84,199,116200703,118.83,90.88,2.1246,0.21,35.25,22.39,12.73,44.63
2014-09-17,200.75,200.77,201.68,200,151265906,117.54,89.97,2.0544,0.21,35.01,22.53,12.65,44.2
2014-09-18,201.82,201.36,201.85,201,94990305,117.78,89.56,2.0325,0.21,34.62,22.43,12.03,44.3
2014-09-19,200.7,201.52,201.899,200,121649102,117.09,89.41,2.027,0.21,34.57,22.55,12.11,43.97
2014-09-22,199.15,200.35,200.38,199,125552797,116.85,89.56,1.9976,0.23,34.19,22.53,13.69,43.32
2014-09-23,198.01,198.43,199.26,198,111393297,117.6,89.44,2.0207,0.22,34.44,22.53,14.93,43.04
2014-09-24,199.56,198.04,199.69,198,107275602,117.05,89.29,2.0343,0.22,35,22.63,13.27,43.26
2014-09-25,196.34,199.04,199.05,196,150300000,117.39,89.63,2.0119,0.22,34.83,22.67,15.64,42.26
2014-09-26,197.9,196.7,198.39,196,103546703,117.06,89.12,1.9709,0.22,35.16,22.8,14.85,42.53
2014-09-29,197.54,196.2,197.89,196,95111609,117.03,88.97,1.9513,0.22,35.52,22.78,15.98,41.62
2014-09-30,197.02,197.69,198.3,197,131302094,116.21,88.8,1.9726,0.22,34.41,22.87,16.31,41.71
2014-10-01,194.35,196.7,196.77,194,177797906,116.77,89.34,1.9566,0.21,34.15,22.85,16.71,40.91
2014-10-02,194.38,194.18,195.055,192,157285203,116.74,89.8,1.9577,0.22,34.37,22.78,16.16,41.16
2014-10-06,196.29,197.34,197.6,196,104778305,116.03,89.49,1.9374,0.21,34.04,22.82,15.46,42.24
2014-10-07,193.26,195.28,195.72,193,147913500,116.36,90.17,1.9217,0.21,33.44,22.78,17.2,41.83
2014-10-08,196.64,193.37,196.92,192,186461500,117.4701,90.07,1.9679,0.22,33,22.68,15.11,42.47
2014-10-10,190.54,192.69,193.65,190,221908984,117.59,90.39,1.9625,0.22,32.18,22.86,21.24,40.93
2014-10-14,187.7,188.42,189.82,187,215846500,118.59,91,1.9155,0.21,30.85,22.83,22.79,41.62
2014-10-15,186.43,185.16,187.694,182,380714594,118.99,91.83,1.8654,0.21,30.67,22.59,26.25,41.04
2014-10-16,186.27,183.06,187.58,183,270391500,119.22,91.54,1.8921,0.2,31.1,22.59,25.2,40.63
2014-10-17,188.47,188.42,189.75,188,214624891,118.99,91.07,1.9254,0.21,31.25,22.66,21.99,41.15
2014-10-20,190.3,188.13,190.45,188,130010797,119.8,91.15,1.903,0.21,31.14,22.58,18.57,41.18
2014-10-21,194.07,191.68,194.2,191,154948609,120.02,91.11,1.9137,0.21,31.3,22.7,16.08,41.37
2014-10-22,192.69,194.41,194.91,193,151822406,119.34,90.89,1.9042,0.21,30.55,22.8,17.87,41.04
2014-10-23,194.93,194.62,196.2,194,154944188,118.52,90.01,1.9098,0.22,31.06,22.82,16.53,41.08
2014-10-24,196.43,195.25,196.49,194,117927297,118.35,90.04,1.9031,0.22,30.88,22.78,16.11,41.47
2014-10-27,196.16,195.73,196.45,195,82953688,118.06,90.33,1.8959,0.21,30.64,22.72,16.04,41.04
2014-10-28,198.41,196.82,198.42,197,106735906,118.1,90.05,1.9139,0.21,30.82,22.68,14.39,41.9
2014-10-29,198.11,198.55,199.12,197,142557406,116.41,89.42,1.9086,0.2,31.23,22.85,15.15,41.82
2014-10-30,199.38,197.58,199.95,197,113330000,115.19,89.09,1.9078,0.22,30.76,22.91,14.52,42.3
2014-10-31,201.66,201.78,201.82,201,146902594,112.66,86.65,1.9283,0.22,30.63,23.09,14.03,42.64
2014-11-03,201.77,201.92,202.45,201,93734141,112.15,85.54,1.9299,0.21,29.76,23.2,14.73,42.35
2014-11-04,201.07,201.23,201.6,200,93342781,112.22,85.64,1.9171,0.2,29.3,23.14,14.89,42.39
2014-11-05,202.34,202.54,202.59,201,91708570,109.79,84.85,1.9293,0.2,29.95,23.25,14.17,42.14
2014-11-06,203.15,202.39,203.26,202,107089102,109.88,84.54,1.9431,0.2,29.6,23.41,13.67,41.54
2014-11-07,203.34,203.17,203.6,203,89539711,112.97,84.96,1.9385,0.2,29.76,23.27,13.12,41.81
2014-11-10,203.98,203.38,204.04,203,66318961,110.46,84.76,1.938,0.21,29.34,23.34,12.67,41.84
2014-11-12,203.96,203.35,204.24,203,90120305,111.5,84.19,1.9202,0.21,29.14,23.33,13.02,41.79
2014-11-13,204.19,204.16,204.83,203,85357922,111.67,84.07,1.8944,0.21,28.29,23.31,13.79,41.69
2014-11-14,204.24,204.1,204.49,204,80417516,114.47,83.7,1.9012,0.21,28.83,23.25,13.31,42.13
2014-11-17,204.37,203.85,204.58,204,80440953,114.05,83.61,1.87,0.2,28.679,23.37,13.99,41.6
2014-11-18,205.55,204.44,205.92,204,76068109,115.05,83.26,1.8613,0.21,28.2,23.26,13.86,41.81
2014-11-19,205.22,205.31,205.55,204,82373008,113.68,82.51,1.8418,0.22,28.25,23.3,13.96,41.89
2014-11-20,205.58,204.26,205.71,204,72840328,114.86,82.49,1.8607,0.21,28.73,23.27,13.58,41.82
2014-11-21,206.68,207.64,207.845,206,142327297,115.39,82.71,1.873,0.22,29.1,23.46,12.9,43.11
2014-11-24,207.26,207.17,207.39,207,65880758,115.11,82.31,1.8802,0.21,28.74,23.4,12.62,42.78
2014-11-25,207.11,207.54,207.79,207,79108305,115.38,82.54,1.8547,0.22,28.03,23.35,12.25,42.5
2014-11-26,207.64,207.29,207.76,207,62167832,115.16,82.71,1.8412,0.22,27.9,23.28,12.07,42.94
2014-11-28,207.2,207.49,207.87,207,57890090,112.11,82.01,1.8,0.21,25.58,23.47,13.33,42.17
2014-12-01,205.76,206.4,206.54,205,103968398,116.58,82.28,1.8068,0.2,26.315,23.36,14.29,41.395
2014-12-02,207.085,205.81,207.34,206,74507195,115.14,81.63,1.7871,0.2,25.58,23.545,12.85,41.38
2014-12-03,207.89,207.3,208.15,207,68951969,116.33,81.27,1.7947,0.22,25.58,23.62,12.47,41.59
2014-12-04,207.66,207.54,208.265,207,91316594,115.88,81.27,1.775,0.22,25.34,23.53,12.38,41.54
2014-12-05,208,207.87,208.47,208,91025469,114.43,80.12,1.7603,0.22,24.96,23.71,11.82,41.51
2014-12-08,206.61,207.52,208.12,206,108588203,115.78,80.67,1.7187,0.21,23.91,23.66,14.21,40.84
2014-12-09,206.47,204.37,206.6,204,125180094,118.19,81.38,1.7427,0.2,24.2,23.55,14.89,40.38
2014-12-10,203.16,205.91,205.98,203,159856406,117.96,82.47,1.7084,0.21,23.28,23.42,18.53,39.8
2014-12-11,204.19,203.88,206.19,204,159012797,117.69,81.71,1.6992,0.21,22.68,23.51,20.08,39.43
2014-12-12,200.89,202.64,203.819,201,202330203,117.41,82.02,1.6253,0.22,21.93,23.43,21.08,38.84
2014-12-15,199.51,201.98,202.53,199,189965797,114.39,82.67,1.621,0.2,21.06,23.48,20.42,38.06
2014-12-16,197.91,198.58,202.395,198,259543812,114.95,83.45,1.6465,0.21,21.3,23.31,23.57,37.71
2014-12-17,201.79,198.44,202.34,198,253910094,114.27,81.95,1.6488,0.22,21.34,23.6,19.44,38.88
2014-12-18,206.78,204.74,212.97,204,257633906,115.15,81.9,1.6496,0.21,20.74,23.67,16.81,39.48
2014-12-19,206.52,206.43,207.33,206,245084609,114.77,81.35,1.6881,0.21,21.96,23.77,16.49,39.67
2014-12-22,207.47,206.75,207.47,206,148318891,112.55,81.04,1.7045,0.21,20.92,23.79,15.25,40.01
2014-12-23,207.75,208.17,208.23,207,122167906,112.74,80.55,1.7079,0.22,21.56,23.91,14.8,39.69
2014-12-24,207.77,208.02,208.34,208,42963398,112.77,80.76,1.6862,0.25,21.05,23.88,14.37,39.77
2014-12-29,208.72,208.22,208.97,208,79643953,113.67,80.59,1.6493,0.23,20.3,23.95,15.06,39.91
2014-12-30,207.6,208.21,208.37,208,73540758,115.2,81.41,1.6378,0.23,20.293,23.89,15.92,40.02
2015-01-02,205.43,206.38,206.88,204,121465906,114.08,80.72,1.7087,0.24,19.89,24.2,17.79,39.56
2015-01-05,201.76,204.17,204.37,201,169632609,115.8,81.31,1.6412,0.22,18.79,24.25,19.92,38.93
2015-01-06,199.82,202.09,202.72,199,209151391,117.12,82.11,1.554,0.22,18.05,24.3,21.12,38.74
2015-01-07,202.31,201.42,202.72,201,125346703,116.43,81.66,1.5832,0.22,18.369,24.39,19.31,39.63
2015-01-08,205.9,204.01,206.16,204,147217797,115.94,81.32,1.6205,0.22,18.55,24.49,17.01,40.3
2015-01-09,204.25,206.4,206.42,204,158567297,117.26,82.07,1.6125,0.23,18.28,24.38,17.55,40.1
2015-01-12,202.65,204.41,204.6,202,144396094,118.56,82.22,1.5641,0.22,17.41,24.38,19.6,39.74
2015-01-13,202.08,204.12,205.48,201,214553297,118.16,82.56,1.5332,0.22,17.62,24.45,20.56,40.02
2015-01-14,200.86,199.65,201.1,199,192991109,117.97,82.97,1.5686,0.21,18.27,24.4,21.48,39.87
2015-01-15,199.02,201.63,202.01,199,176613906,120.94,83.64,1.5672,0.22,17.45,24.48,22.39,39.99
2015-01-16,201.63,198.77,201.82,199,211879594,122.52,82.71,1.5982,0.23,18.33,24.59,20.95,40.39
2015-01-20,202.055,202.4,202.72,200,130991102,124.2,81.92,1.5966,0.23,17.48,24.69,19.89,40.25
2015-01-21,203.08,201.5,203.66,201,122942703,124.23,82.57,1.6169,0.23,17.77,24.62,18.85,41.15
2015-01-22,206.1,203.99,206.26,202,174356000,125.23,82.02,1.6423,0.23,17.41,24.99,16.4,42.02
2015-01-23,204.97,205.79,206.1,205,117516797,124.23,82.57,1.5984,0.24,17,25.21,16.66,41.66
2015-01-26,205.45,204.71,205.56,204,92009711,122.99,82.1,1.611,0.23,16.87,25.17,15.52,41.71
2015-01-27,202.74,202.97,204.12,202,134044594,124.4,82.57,1.6472,0.23,17.21,24.93,17.22,41.49
2015-01-28,200.14,204.17,204.29,200,168514297,123.42,82.8,1.5995,0.23,16.56,25.08,20.44,41
2015-01-29,201.99,200.38,202.3,199,173585406,120.76,82.2,1.631,0.22,16.68,25.1,18.76,41.04
2015-01-30,199.45,200.57,202.17,199,197729703,123.45,82.81,1.6448,0.23,17.82,25.13,20.97,39.94
2015-02-02,201.92,200.05,202.03,198,163107016,122.42,82.79,1.6446,0.23,18.62,25.08,19.43,40.65
2015-02-03,204.84,203,204.85,203,124212898,121.05,82.74,1.7018,0.24,19.62,24.79,17.33,41.37
2015-02-04,204.06,203.92,205.38,204,134306703,121.58,82.92,1.6987,0.25,18.28,24.94,18.33,41.09
2015-02-05,206.12,204.86,206.3,205,97953188,121.79,82.7399,1.6876,0.24,19.03,24.76,16.85,41.4
2015-02-06,205.55,206.56,207.24,205,125672000,118.64,81.81,1.7175,0.24,19.47,25.06,17.29,40.72
2015-02-09,204.63,204.77,205.64,204,87219023,119.17,81.98,1.7088,0.25,19.77,25.04,18.55,40.67
2015-02-10,206.81,205.88,207.12,205,96164180,118.47,81.45,1.7028,0.25,18.94,25.07,17.23,40.6
2015-02-11,206.93,206.61,207.45,206,91087789,117.07,80.82,1.6884,0.25,18.51,25.16,16.96,40.42
2015-02-12,208.92,207.89,208.99,207,97545953,117.34,81.78,1.6624,0.24,19.18,24.92,15.34,41.36
2015-02-13,209.78,209.07,209.84,209,93670430,117.98,81.87,1.6952,0.25,19.62,24.91,14.69,41.78
2015-02-17,210.11,209.4,210.32,209,76968203,116.01,81.55,1.7211,0.24,19.79,24.88,15.8,41.65
2015-02-23,211.209,210.94,211.21,210,74411047,115.43,81.83,1.734,0.24,18.11,25.03,14.56,41.37
2015-02-24,211.81,211.12,212.05,211,72472258,115.26,81.76,1.7281,0.24,18.04,24.98,13.69,41.94
2015-02-25,211.63,211.66,212.24,211,73061688,115.7,81.78,1.7352,0.24,18.65,24.93,13.84,41.8
2015-02-26,211.38,211.52,211.71,211,72697875,116.07,81.37,1.8068,0.23,18.03,25.19,13.91,41.77
2015-02-27,210.66,211.26,211.58,211,108076000,116.16,81.28,1.8336,0.24,18.1,25.2,13.34,41.8
2015-03-02,211.99,210.78,212.06,211,87491430,115.68,80.93,1.8325,0.24,18.32,25.25,13.04,41.74
2015-03-03,211.12,211.47,212.054,210,110325797,115.47,81.21,1.8738,0.25,18.49,25.24,13.86,41.36
2015-03-04,210.23,210.4,210.49,209,114497203,115.11,81.22,1.8793,0.25,19.01,25.37,14.23,40.88
2015-03-05,210.46,210.62,210.8,210,76872961,115,80.92,1.8495,0.24,18.71,25.49,14.04,40.8
2015-03-06,207.5,209.42,209.94,207,188128000,111.86,80.54,1.8328,0.25,18.24,25.8,15.2,40.14
2015-03-09,208.36,207.74,208.79,208,89818891,111.97,80.26,1.7632,0.25,18.35,25.8,15.06,39.98
2015-03-10,204.98,206.71,206.81,205,157121297,111.42,80.23,1.7386,0.25,17.91,26.07,16.69,39.151
2015-03-11,204.5,205.29,205.5,204,110145695,110.75,80.06,1.7283,0.24,17.77,26.36,16.87,39.46
2015-03-12,207.1,205.26,207.175,205,93993523,110.72,80.11,1.7105,0.24,17.44,26.22,15.42,39.68
2015-03-13,205.827,206.77,207.934,205,162410891,110.88,80.06,1.6956,0.24,16.8,26.49,16,39.2
2015-03-16,208.58,206.71,208.69,206,136099203,110.81,80.08,1.6558,0.22,16.35,26.29,15.61,39.66
2015-03-17,207.96,207.69,208.42,207,94510414,110.21,80.07,1.653,0.22,15.96,26.3,15.66,39.91
2015-03-18,210.46,207.39,211.27,207,228808500,112.37,80.94,1.7242,0.24,16.76,25.78,13.97,40.94
2015-03-19,209.5,209.96,210.47,209,117917297,112.29,80.33,1.7932,0.23,16.08,26.17,14.07,40.22
2015-03-20,210.41,209.71,211.02,209,177715109,113.57,80.98,1.7662,0.26,16.43,25.82,13.02,40.72
2015-03-23,210,210.42,211.11,210,71784547,114.29,81.15,1.7487,0.24,16.78,25.54,13.41,40.84
2015-03-24,208.82,209.85,210.4,209,77805320,114.57,81.21,1.7721,0.25,16.79,25.62,13.62,41
2015-03-25,205.76,209.07,209.35,206,159521703,114.73,81.39,1.8029,0.23,17.36,25.55,15.44,40.22
2015-03-26,205.27,204.96,206.37,204,153067203,115.48,81.55,1.8087,0.24,18.21,25.64,15.8,39.99
2015-03-27,205.74,205.13,205.95,205,118939000,115.06,81.59,1.7767,0.24,17.14,25.66,15.07,40.08
2015-03-30,208.25,206.98,208.61,207,96180367,113.75,80.92,1.7463,0.23,17.23,25.86,14.51,40.9
2015-03-31,206.43,207.26,208.1,206,126768703,113.66,81.02,1.7773,0.24,16.84,25.9,15.29,40.87
2015-04-01,205.7,206.39,206.42,205,137303594,115.6,81.21,1.8058,0.24,17.58,25.91,15.11,41.42
2015-04-02,206.435,205.62,206.98,205,86900914,115.28,81.14,1.8148,0.25,17.56,25.71,14.67,42.06
2015-04-07,207.28,207.855,208.76,207,81236336,116.11,80.79,1.8598,0.25,19.06,25.8,14.78,42.47
2015-04-08,207.975,207.55,208.51,207,89351938,115.47,80.95,1.8389,0.24,18.07,25.84,13.98,43.33
2015-04-09,208.9,207.78,209.18,207,85548852,114.67,80.54,1.8361,0.25,18.03,26.11,13.09,43.89
2015-04-10,210.04,209.2,210.09,209,72722922,115.966,80.85,1.8227,0.26,18.41,26.17,12.58,43.8
2015-04-13,209.09,209.87,210.63,209,74436594,115.14,80.94,1.8122,0.25,18.5,26.21,13.94,43.65
2015-04-14,209.49,208.85,209.71,208,75099875,114.44,81.38,1.8087,0.26,18.82,26.01,13.67,43.77
2015-04-15,210.43,210.05,211.04,210,99529320,115.43,81.56,1.8401,0.25,19.71,25.89,12.84,44.03
2015-04-16,210.37,210.03,210.98,210,68934867,115.03,81.62,1.8526,0.26,19.94,25.69,12.6,44.43
2015-04-17,207.95,208.94,209.23,207,191113203,115.6,81.81,1.893,0.27,19.84,25.63,13.89,43.52
2015-04-20,209.85,209.06,210.25,209,92189477,114.72,81.5,1.8943,0.25,19.89,25.78,13.3,43.38
2015-04-21,209.6,210.67,210.86,209,72559828,115.38,81.22,1.8719,0.25,19.45,25.81,13.25,43.72
2015-04-22,210.63,210.01,210.85,209,78264625,113.83,81.02,1.8806,0.25,19.36,25.81,12.71,44.23
2015-04-23,211.16,210.15,211.94,210,102585906,114.66,81.3099,1.8875,0.25,19.76,25.62,12.48,44.45
2015-04-24,211.65,211.66,211.97,211,61327391,113.05,81.73,1.896,0.25,19.67,25.52,12.29,44.67
2015-04-27,210.77,212.33,212.48,211,79358125,115.33,81.6,1.9115,0.26,19.52,25.44,13.12,44.86
2015-04-28,211.44,210.74,211.5,209,86863531,116.33,81.75,1.899,0.26,19.6,25.28,12.41,44.97
2015-04-29,210.57,210.37,211.29,210,125684898,115.51,81.63,1.9268,0.27,20.12,25.06,13.39,44.49
2015-04-30,208.46,209.88,210.35,208,161304891,113.47,81.38,1.929,0.27,20.51,24.91,14.55,43.9
2015-05-06,208.04,209.56,209.93,207,135060188,114.36,81.34,1.9124,0.26,20.82,24.75,15.15,43.34
2015-05-07,208.87,207.92,209.38,208,88244945,113.42,81.13,1.8937,0.27,20.2,24.88,15.13,43.28
2015-05-08,211.62,210.88,211.86,211,155877297,113.97,81.16,1.8856,0.27,20.42,24.91,12.86,43.94
2015-05-11,210.605,211.57,211.89,211,75708070,113.53,80.89,1.884,0.26,20.38,24.99,13.85,43.52
2015-05-12,209.98,209.61,210.63,209,119727602,114.5,81.07,1.8863,0.25,20.74,24.85,13.86,43.4
2015-05-13,210.02,210.47,211.22,210,94667938,116.55,81.54,1.8964,0.25,20.61,24.63,13.76,43.51
2015-05-14,212.21,211.24,212.32,211,95934008,117.18,81.54,1.8769,0.27,20.53,24.55,12.74,43.92
2015-05-15,212.44,212.44,212.61,212,76510094,117.53,81.42,1.8618,0.26,20.52,24.51,12.38,44.37
2015-05-18,213.1,212.24,213.4,212,74549688,117.52,80.96,1.8837,0.26,20.44,24.75,12.73,43.94
2015-05-19,213.03,213.24,213.57,213,72114609,115.89,80.46,1.8824,0.26,19.63,25.04,12.85,44.04
2015-05-20,212.88,213.15,213.78,213,76857531,116.08,80.13,1.9012,0.26,19.84,25.09,12.88,43.98
2015-05-21,213.5,212.71,213.75,213,64764594,115.69,80.3,1.8744,0.26,20.5,25.05,12.11,43.85
2015-05-22,212.99,213.04,213.54,213,57433500,115.6,79.91,1.899,0.26,20.25,25.28,12.13,43.96
2015-05-26,210.7,212.4,212.909,210,124308602,113.91,78.87,1.8479,0.27,19.69,25.56,14.06,43.31
2015-05-27,212.7,211.25,212.98,211,93213984,113.89,78.48,1.8136,0.27,19.48,25.57,13.27,43.42
2015-05-28,212.46,212.33,212.59,212,74974562,114.02,78.33,1.8101,0.27,19.56,25.5,13.31,42.81
2015-05-29,211.14,212.38,212.43,211,124919602,114.1,78.25,1.8288,0.27,20.31,25.46,13.84,42.34
2015-06-01,211.57,211.94,212.34,211,93338750,114,77.81,1.8274,0.26,20.36,25.61,13.97,42.31
2015-06-02,211.36,211.02,212.19,210,91531008,114.46,78.26,1.852,0.27,20.68,25.22,14.24,42.46
2015-06-03,211.92,212,212.67,211,87820914,113.64,78.18,1.8556,0.26,20.17,25.05,13.66,42.25
2015-06-04,210.129,211.07,211.859,210,151882797,112.84,78.11,1.8361,0.26,19.66,25.08,14.71,41.63
2015-06-05,209.77,209.95,210.58,209,121704703,112.24,77.29,1.8859,0.25,19.9,25.3,14.21,41.43
2015-06-08,208.48,209.64,209.82,208,89063328,112.57,78.09,1.8769,0.26,19.71,25.01,15.29,41.41
2015-06-09,208.45,208.45,209.1,208,105034703,112.82,78.12,1.8953,0.27,20.21,24.98,14.47,41.11
2015-06-10,210.95,209.37,211.41,209,134551297,113.78,79.24,1.8872,0.27,20.64,24.84,13.22,41.71
2015-06-11,211.63,211.48,212.09,211,73876445,113.26,78.72,1.8573,0.28,20.49,24.91,12.85,41.54
2015-06-12,210.01,210.64,211.482,210,135382406,113.23,78.71,1.8662,0.27,20.27,24.89,13.78,41.55
2015-06-15,209.11,208.64,209.45,208,124384203,113.73,78.7,1.8717,0.26,20.15,24.87,15.39,41.13
2015-06-16,210.25,208.93,210.35,209,85308234,113.32,78.7,1.9052,0.28,20.26,24.92,14.81,41.22
2015-06-17,210.59,210.59,211.32,209,126708602,113.85,78.68,1.9232,0.28,20.21,24.7,14.5,41.48
